host_time_unix,host_monotonic_s,phase,watts
1788739321.1342912,2219563.037033879,active:t08:language_ccd_to_fusion,102.19
1788739321.1443558,2219563.047098513,active:t08:language_ccd_to_fusion,102.19
1788739321.1544256,2219563.057168254,active:t08:language_ccd_to_fusion,102.19
1788739321.1645038,2219563.067246579,active:t08:language_ccd_to_fusion,102.19
1788739321.1745605,2219563.07730319,active:t08:language_ccd_to_fusion,102.19
1788739321.1846309,2219563.087373452,active:t08:language_ccd_to_fusion,102.19
1788739321.1946988,2219563.097441346,active:t08:language_ccd_to_fusion,102.19
1788739321.2047668,2219563.107509396,active:t08:language_ccd_to_fusion,102.19
1788739321.214835,2219563.11757758,active:t08:language_ccd_to_fusion,102.19
1788739321.2249157,2219563.127658493,active:t08:language_ccd_to_fusion,102.19
1788739321.2349708,2219563.13771377,active:t08:language_ccd_to_fusion,102.19
1788739321.2450404,2219563.147783083,active:t08:language_ccd_to_fusion,102.19
1788739321.2551248,2219563.157867297,active:t08:language_ccd_to_fusion,102.19
1788739321.2651756,2219563.167918298,active:t08:language_ccd_to_fusion,102.19
1788739321.275243,2219563.177985613,active:t08:language_ccd_to_fusion,102.19
1788739321.285312,2219563.188054699,active:t08:language_ccd_to_fusion,102.19
1788739321.2953794,2219563.19812216,active:t08:language_ccd_to_fusion,102.19
1788739321.3054483,2219563.208190798,active:t08:language_ccd_to_fusion,102.19
1788739321.3155167,2219563.218259404,active:t08:language_ccd_to_fusion,102.19
1788739321.3258812,2219563.228624278,active:t08:language_ccd_to_fusion,102.19
1788739321.3358452,2219563.238588097,active:t08:language_ccd_to_fusion,102.19
1788739321.3459015,2219563.248644457,active:t08:language_ccd_to_fusion,102.19
1788739321.3559723,2219563.258715259,active:t08:language_ccd_to_fusion,102.19
1788739321.3660383,2219563.268780997,active:t08:language_ccd_to_fusion,102.88
1788739321.3761082,2219563.278851202,active:t08:language_ccd_to_fusion,102.88
1788739321.3861945,2219563.288937188,active:t08:language_ccd_to_fusion,102.88
1788739321.3962562,2219563.298998946,active:t08:language_ccd_to_fusion,102.88
1788739321.4063153,2219563.309057864,active:t08:language_ccd_to_fusion,102.88
1788739321.4163826,2219563.319125274,active:t08:language_ccd_to_fusion,102.88
1788739321.4264543,2219563.329197064,active:t08:language_ccd_to_fusion,102.88
1788739321.4365194,2219563.339262113,active:t08:language_ccd_to_fusion,102.88
1788739321.4465861,2219563.349328877,active:t08:language_ccd_to_fusion,102.88
1788739321.456655,2219563.359397834,active:t08:language_ccd_to_fusion,102.88
1788739321.4667265,2219563.369469315,active:t08:language_ccd_to_fusion,102.88
1788739321.4767907,2219563.379533584,active:t08:language_ccd_to_fusion,102.88
1788739321.48686,2219563.389602759,active:t08:language_ccd_to_fusion,102.88
1788739321.496928,2219563.399670796,active:t08:language_ccd_to_fusion,102.88
1788739321.5069983,2219563.409740962,active:t08:language_ccd_to_fusion,102.88
1788739321.5171773,2219563.419920607,active:t08:language_ccd_to_fusion,102.88
1788739321.527246,2219563.429988982,active:t08:language_ccd_to_fusion,102.88
1788739321.537299,2219563.440041556,active:t08:language_ccd_to_fusion,102.88
1788739321.5473666,2219563.450109473,active:t08:language_ccd_to_fusion,102.88
1788739321.5574353,2219563.460178071,active:t08:language_ccd_to_fusion,102.88
1788739321.567505,2219563.470247491,active:t08:language_ccd_to_fusion,102.88
1788739321.577573,2219563.480315962,active:t08:language_ccd_to_fusion,102.88
1788739321.5876424,2219563.490385262,active:t08:language_ccd_to_fusion,102.88
1788739321.597711,2219563.500453799,active:t08:language_ccd_to_fusion,102.88
1788739321.6077797,2219563.510522394,active:t08:language_ccd_to_fusion,102.88
1788739321.6178484,2219563.520591046,active:t08:language_ccd_to_fusion,102.88
1788739321.6279147,2219563.530657572,active:t08:language_ccd_to_fusion,102.88
1788739321.6379848,2219563.540727564,active:t08:language_ccd_to_fusion,102.88
1788739321.6480534,2219563.550796276,active:t08:language_ccd_to_fusion,102.88
1788739321.658121,2219563.560863805,active:t08:language_ccd_to_fusion,102.88
1788739321.668192,2219563.570934891,active:t08:language_ccd_to_fusion,102.88
1788739321.6782758,2219563.581018649,active:t08:language_ccd_to_fusion,102.88
1788739321.6883273,2219563.591070231,active:t08:language_ccd_to_fusion,102.88
1788739321.6983955,2219563.601138012,active:t08:language_ccd_to_fusion,102.88
1788739321.7084782,2219563.611221105,active:t08:language_ccd_to_fusion,102.88
1788739321.7185442,2219563.621286921,active:t08:language_ccd_to_fusion,102.88
1788739321.7286022,2219563.631344926,active:t08:language_ccd_to_fusion,102.88
1788739321.7386706,2219563.641413312,active:t08:language_ccd_to_fusion,102.88
1788739321.7487376,2219563.651480378,active:t08:language_ccd_to_fusion,102.88
1788739321.758832,2219563.661574494,active:t08:language_ccd_to_fusion,102.88
1788739321.7690325,2219563.67177532,active:t08:language_ccd_to_fusion,102.88
1788739321.7790387,2219563.68178148,active:t08:language_ccd_to_fusion,102.88
1788739321.789101,2219563.691843626,active:t08:language_ccd_to_fusion,102.88
1788739321.7991698,2219563.701912457,active:t08:language_ccd_to_fusion,102.88
1788739321.809238,2219563.711980756,active:t08:language_ccd_to_fusion,102.88
1788739321.8193061,2219563.722048822,active:t08:language_ccd_to_fusion,102.88
1788739321.8293743,2219563.732116908,active:t08:language_ccd_to_fusion,102.88
1788739321.8394592,2219563.74220178,active:t08:language_ccd_to_fusion,102.88
1788739321.8495102,2219563.752252799,active:t08:language_ccd_to_fusion,102.88
1788739321.8595777,2219563.762320258,active:t08:language_ccd_to_fusion,102.88
1788739321.8696506,2219563.772393483,active:t08:language_ccd_to_fusion,103.4
1788739321.8797162,2219563.782458943,active:t08:language_ccd_to_fusion,103.4
1788739321.8897843,2219563.792526904,active:t08:language_ccd_to_fusion,103.4
1788739321.8998525,2219563.802595137,active:t08:language_ccd_to_fusion,103.4
1788739321.9099205,2219563.812663251,active:t08:language_ccd_to_fusion,103.4
1788739321.91999,2219563.822732676,active:t08:language_ccd_to_fusion,103.4
1788739321.930058,2219563.832800593,active:t08:language_ccd_to_fusion,103.4
1788739321.9401274,2219563.842870048,active:t08:language_ccd_to_fusion,103.4
1788739321.9501958,2219563.852938364,active:t08:language_ccd_to_fusion,103.4
1788739321.9602637,2219563.863006479,active:t08:language_ccd_to_fusion,103.4
1788739321.9703345,2219563.873077166,active:t08:language_ccd_to_fusion,103.4
1788739321.9804022,2219563.883144984,active:t08:language_ccd_to_fusion,103.4
1788739321.9904764,2219563.893219097,active:t08:language_ccd_to_fusion,103.4
1788739322.0005379,2219563.903280739,active:t08:language_ccd_to_fusion,103.4
1788739322.0106063,2219563.913349067,active:t08:language_ccd_to_fusion,103.4
1788739322.0206764,2219563.923419063,active:t08:language_ccd_to_fusion,103.4
1788739322.0308104,2219563.933553195,active:t08:language_ccd_to_fusion,103.4
1788739322.0408163,2219563.943559176,active:t08:language_ccd_to_fusion,103.4
1788739322.050881,2219563.953623724,active:t08:language_ccd_to_fusion,103.4
1788739322.0609493,2219563.963691875,active:t08:language_ccd_to_fusion,103.4
1788739322.0710208,2219563.973763435,active:t08:language_ccd_to_fusion,103.4
1788739322.6551871,2219564.557930232,active:t08:language_ccd_to_next_slm,103.03
1788739322.6652544,2219564.567997196,active:t08:language_ccd_to_next_slm,103.03
1788739322.6753228,2219564.578065567,active:t08:language_ccd_to_next_slm,103.03
1788739322.685391,2219564.588133646,active:t08:language_ccd_to_next_slm,103.03
1788739322.6954591,2219564.598201811,active:t08:language_ccd_to_next_slm,103.03
1788739322.7055275,2219564.608270153,active:t08:language_ccd_to_next_slm,103.03
1788739322.7155979,2219564.618340575,active:t08:language_ccd_to_next_slm,103.03
1788739322.7256663,2219564.628408948,active:t08:language_ccd_to_next_slm,103.03
1788739322.7357342,2219564.638477038,active:t08:language_ccd_to_next_slm,103.03
1788739322.7458034,2219564.648545987,active:t08:language_ccd_to_next_slm,103.03
1788739322.7558718,2219564.65861444,active:t08:language_ccd_to_next_slm,103.03
1788739322.7659397,2219564.668682415,active:t08:language_ccd_to_next_slm,103.03
1788739322.7760062,2219564.678748953,active:t08:language_ccd_to_next_slm,103.03
1788739322.7860773,2219564.688819831,active:t08:language_ccd_to_next_slm,103.03
1788739322.7961493,2219564.698892092,active:t08:language_ccd_to_next_slm,103.03
1788739322.80622,2219564.70896273,active:t08:language_ccd_to_next_slm,103.03
1788739322.816333,2219564.719075747,active:t08:language_ccd_to_next_slm,103.03
1788739322.8263507,2219564.729093313,active:t08:language_ccd_to_next_slm,103.03
1788739322.836419,2219564.739161818,active:t08:language_ccd_to_next_slm,103.03
1788739322.846504,2219564.749246685,active:t08:language_ccd_to_next_slm,103.03
1788739322.856996,2219564.759738845,active:t08:language_ccd_to_next_slm,103.03
1788739322.8666468,2219564.769389551,active:t08:language_ccd_to_next_slm,102.19
1788739322.8767138,2219564.779456366,active:t08:language_ccd_to_next_slm,102.19
1788739322.8867805,2219564.789523073,active:t08:language_ccd_to_next_slm,102.19
1788739322.89686,2219564.799602539,active:t08:language_ccd_to_next_slm,102.19
1788739322.9069173,2219564.809660112,active:t08:language_ccd_to_next_slm,102.19
1788739322.9169858,2219564.819728612,active:t08:language_ccd_to_next_slm,102.19
1788739322.9270568,2219564.829799586,active:t08:language_ccd_to_next_slm,102.19
1788739322.937122,2219564.839864669,active:t08:language_ccd_to_next_slm,102.19
1788739322.947191,2219564.849933677,active:t08:language_ccd_to_next_slm,102.19
1788739322.9572716,2219564.860014313,active:t08:language_ccd_to_next_slm,102.19
1788739322.9673262,2219564.870068981,active:t08:language_ccd_to_next_slm,102.19
1788739322.9773936,2219564.880136292,active:t08:language_ccd_to_next_slm,102.19
1788739322.9874635,2219564.890205979,active:t08:language_ccd_to_next_slm,102.19
1788739322.9975302,2219564.900272829,active:t08:language_ccd_to_next_slm,102.19
1788739323.0076,2219564.910342795,active:t08:language_ccd_to_next_slm,102.19
1788739323.0176682,2219564.920411115,active:t08:language_ccd_to_next_slm,102.19
1788739323.0277374,2219564.930479927,active:t08:language_ccd_to_next_slm,102.19
1788739323.0378053,2219564.940548078,active:t08:language_ccd_to_next_slm,102.19
1788739323.0478733,2219564.950616078,active:t08:language_ccd_to_next_slm,102.19
1788739323.0579414,2219564.960684159,active:t08:language_ccd_to_next_slm,102.19
1788739323.0680106,2219564.97075316,active:t08:language_ccd_to_next_slm,102.19
1788739323.078079,2219564.980821788,active:t08:language_ccd_to_next_slm,102.19
1788739323.088148,2219564.990890946,active:t08:language_ccd_to_next_slm,102.19
1788739323.0982282,2219565.000970845,active:t08:language_ccd_to_next_slm,102.19
1788739323.108289,2219565.011031797,active:t08:language_ccd_to_next_slm,102.19
1788739323.1183527,2219565.02109533,active:t08:language_ccd_to_next_slm,102.19
1788739323.128421,2219565.031163761,active:t08:language_ccd_to_next_slm,102.19
1788739323.1384892,2219565.041232148,active:t08:language_ccd_to_next_slm,102.19
1788739323.1485698,2219565.051312661,active:t08:language_ccd_to_next_slm,102.19
1788739323.1586375,2219565.061380178,active:t08:language_ccd_to_next_slm,102.19
1788739323.1686954,2219565.071438112,active:t08:language_ccd_to_next_slm,102.19
1788739323.1787653,2219565.081508125,active:t08:language_ccd_to_next_slm,102.19
1788739323.1888335,2219565.091576174,active:t08:language_ccd_to_next_slm,102.19
1788739323.1989014,2219565.10164418,active:t08:language_ccd_to_next_slm,102.19
1788739323.2089694,2219565.111712294,active:t08:language_ccd_to_next_slm,102.19
1788739323.219038,2219565.121780612,active:t08:language_ccd_to_next_slm,102.19
1788739323.2291095,2219565.131852253,active:t08:language_ccd_to_next_slm,102.19
1788739323.239253,2219565.141995869,active:t08:language_ccd_to_next_slm,102.19
1788739323.249402,2219565.152144872,active:t08:language_ccd_to_next_slm,102.19
1788739323.2593427,2219565.162085369,active:t08:language_ccd_to_next_slm,102.19
1788739323.2694132,2219565.172155765,active:t08:language_ccd_to_next_slm,102.19
1788739323.2794843,2219565.18222684,active:t08:language_ccd_to_next_slm,102.19
1788739323.2895484,2219565.192290951,active:t08:language_ccd_to_next_slm,102.19
1788739323.299616,2219565.202358616,active:t08:language_ccd_to_next_slm,102.19
1788739323.3096802,2219565.212422798,active:t08:language_ccd_to_next_slm,102.19
1788739323.319753,2219565.222495695,active:t08:language_ccd_to_next_slm,102.19
1788739323.329817,2219565.232559697,active:t08:language_ccd_to_next_slm,102.19
1788739323.339885,2219565.242627665,active:t08:language_ccd_to_next_slm,102.19
1788739323.3499527,2219565.252695596,active:t08:language_ccd_to_next_slm,102.19
1788739323.360026,2219565.262768414,active:t08:language_ccd_to_next_slm,102.19
1788739323.3700907,2219565.272833656,active:t08:language_ccd_to_next_slm,102.18
1788739323.3801584,2219565.28290124,active:t08:language_ccd_to_next_slm,102.18
1788739323.3902273,2219565.29296981,active:t08:language_ccd_to_next_slm,102.18
1788739323.400296,2219565.303038504,active:t08:language_ccd_to_next_slm,102.18
1788739323.410363,2219565.313105669,active:t08:language_ccd_to_next_slm,102.18
1788739323.4204335,2219565.323176142,active:t08:language_ccd_to_next_slm,102.18
1788739323.430505,2219565.333247813,active:t08:language_ccd_to_next_slm,102.18
1788739323.4405699,2219565.34331254,active:t08:language_ccd_to_next_slm,102.18
1788739323.450638,2219565.353380751,active:t08:language_ccd_to_next_slm,102.18
1788739323.460706,2219565.363448725,active:t08:language_ccd_to_next_slm,102.18
1788739323.4707828,2219565.373525477,active:t08:language_ccd_to_next_slm,102.18
1788739323.4808493,2219565.383591964,active:t08:language_ccd_to_next_slm,102.18
1788739323.4909139,2219565.393656602,active:t08:language_ccd_to_next_slm,102.18
1788739323.500982,2219565.403724608,active:t08:language_ccd_to_next_slm,102.18
1788739323.5110497,2219565.413792308,active:t08:language_ccd_to_next_slm,102.18
1788739323.5211196,2219565.423862166,active:t08:language_ccd_to_next_slm,102.18
1788739323.53121,2219565.433952792,active:t08:language_ccd_to_next_slm,102.18
1788739323.5415576,2219565.444300753,active:t08:language_ccd_to_next_slm,102.18
1788739323.55149,2219565.45423283,active:t08:language_ccd_to_next_slm,102.18
1788739323.5615585,2219565.464301332,active:t08:language_ccd_to_next_slm,102.18
1788739323.5716243,2219565.474366794,active:t08:language_ccd_to_next_slm,102.18
1788739323.5816927,2219565.484435257,active:t08:language_ccd_to_next_slm,102.18
1788739323.5917668,2219565.494509549,active:t08:language_ccd_to_next_slm,102.18
1788739323.601831,2219565.504573574,active:t08:language_ccd_to_next_slm,102.18
1788739323.6118953,2219565.514637903,active:t08:language_ccd_to_next_slm,102.18
1788739323.6219666,2219565.524709341,active:t08:language_ccd_to_next_slm,102.18
1788739323.632034,2219565.534776771,active:t08:language_ccd_to_next_slm,102.18
1788739323.6421013,2219565.544843936,active:t08:language_ccd_to_next_slm,102.18
1788739323.652173,2219565.554915642,active:t08:language_ccd_to_next_slm,102.18
1788739323.662238,2219565.564980731,active:t08:language_ccd_to_next_slm,102.18
1788739323.6723049,2219565.575047617,active:t08:language_ccd_to_next_slm,102.18
1788739323.682376,2219565.585118822,active:t08:language_ccd_to_next_slm,102.18
1788739323.6924434,2219565.595186008,active:t08:language_ccd_to_next_slm,102.18
1788739323.7025146,2219565.605257518,active:t08:language_ccd_to_next_slm,102.18
1788739323.7125793,2219565.615321907,active:t08:language_ccd_to_next_slm,102.18
1788739323.7226598,2219565.625402542,active:t08:language_ccd_to_next_slm,102.18
1788739323.7327247,2219565.635467642,active:t08:language_ccd_to_next_slm,102.18
1788739323.7427855,2219565.64552816,active:t08:language_ccd_to_next_slm,102.18
1788739323.7528539,2219565.65559649,active:t08:language_ccd_to_next_slm,102.18
1788739323.7629855,2219565.665730725,active:t08:language_ccd_to_next_slm,102.18
1788739323.772996,2219565.675738641,active:t08:language_ccd_to_next_slm,102.18
1788739323.7830715,2219565.68581421,active:t08:language_ccd_to_next_slm,102.18
1788739323.7932978,2219565.696040971,active:t08:language_ccd_to_next_slm,102.18
1788739323.8032882,2219565.706031177,active:t08:language_ccd_to_next_slm,102.18
1788739323.813354,2219565.716096859,active:t08:language_ccd_to_next_slm,102.18
1788739323.8234212,2219565.72616398,active:t08:language_ccd_to_next_slm,102.18
1788739323.8334916,2219565.736234056,active:t08:language_ccd_to_next_slm,102.18
1788739323.843558,2219565.746300851,active:t08:language_ccd_to_next_slm,102.18
1788739323.853627,2219565.756369645,active:t08:language_ccd_to_next_slm,102.18
1788739323.8636959,2219565.766438578,active:t08:language_ccd_to_next_slm,102.18
1788739323.8737648,2219565.776507458,active:t08:language_ccd_to_next_slm,102.72
1788739323.8838334,2219565.786576093,active:t08:language_ccd_to_next_slm,102.72
1788739323.8938994,2219565.796642135,active:t08:language_ccd_to_next_slm,102.72
1788739323.9039688,2219565.806711556,active:t08:language_ccd_to_next_slm,102.72
1788739323.9140372,2219565.816779933,active:t08:language_ccd_to_next_slm,102.72
1788739323.9241052,2219565.826847855,active:t08:language_ccd_to_next_slm,102.72
1788739323.934173,2219565.836915811,active:t08:language_ccd_to_next_slm,102.72
1788739323.9442406,2219565.846983375,active:t08:language_ccd_to_next_slm,102.72
1788739323.954315,2219565.857057812,active:t08:language_ccd_to_next_slm,102.72
1788739323.9645176,2219565.867260497,active:t08:language_ccd_to_next_slm,102.72
1788739323.974658,2219565.877400808,active:t08:language_ccd_to_next_slm,102.72
1788739323.984653,2219565.887395833,active:t08:language_ccd_to_next_slm,102.72
1788739323.9947243,2219565.897467106,active:t08:language_ccd_to_next_slm,102.72
1788739324.0047908,2219565.90753349,active:t08:language_ccd_to_next_slm,102.72
1788739324.0148559,2219565.917598748,active:t08:language_ccd_to_next_slm,102.72
1788739324.0249238,2219565.927666546,active:t08:language_ccd_to_next_slm,102.72
1788739324.0349927,2219565.937735508,active:t08:language_ccd_to_next_slm,102.72
1788739324.0450609,2219565.947803581,active:t08:language_ccd_to_next_slm,102.72
1788739324.0551288,2219565.957871546,active:t08:language_ccd_to_next_slm,102.72
1788739324.0651977,2219565.967940456,active:t08:language_ccd_to_next_slm,102.72
1788739324.0752716,2219565.978014457,active:t08:language_ccd_to_next_slm,102.72
1788739324.0853357,2219565.988078547,active:t08:language_ccd_to_next_slm,102.72
1788739324.0954041,2219565.99814668,active:t08:language_ccd_to_next_slm,102.72
1788739324.105471,2219566.008213785,active:t08:language_ccd_to_next_slm,102.72
1788739324.1155422,2219566.018285203,active:t08:language_ccd_to_next_slm,102.72
1788739324.1257133,2219566.028456244,active:t08:language_ccd_to_next_slm,102.72
1788739324.1359677,2219566.038710612,active:t08:language_ccd_to_next_slm,102.72
1788739324.145927,2219566.048669667,active:t08:language_ccd_to_next_slm,102.72
1788739324.1560094,2219566.058752228,active:t08:language_ccd_to_next_slm,102.72
1788739324.1660602,2219566.068803189,active:t08:language_ccd_to_next_slm,102.72
1788739324.1761303,2219566.078873055,active:t08:language_ccd_to_next_slm,102.72
1788739324.1862016,2219566.088944376,active:t08:language_ccd_to_next_slm,102.72
1788739324.196266,2219566.099008762,active:t08:language_ccd_to_next_slm,102.72
1788739324.2063367,2219566.109079503,active:t08:language_ccd_to_next_slm,102.72
1788739324.2164087,2219566.119151488,active:t08:language_ccd_to_next_slm,102.72
1788739324.2264771,2219566.129219786,active:t08:language_ccd_to_next_slm,102.72
1788739324.2365508,2219566.139293492,active:t08:language_ccd_to_next_slm,102.72
1788739324.2466133,2219566.149356101,active:t08:language_ccd_to_next_slm,102.72
1788739324.256681,2219566.159423739,active:t08:language_ccd_to_next_slm,102.72
1788739324.2667499,2219566.169492544,active:t08:language_ccd_to_next_slm,102.72
1788739324.27682,2219566.179562741,active:t08:language_ccd_to_next_slm,102.72
1788739324.2868886,2219566.18963151,active:t08:language_ccd_to_next_slm,102.72
1788739324.2971704,2219566.199913295,active:t08:language_ccd_to_next_slm,102.72
1788739324.307388,2219566.2101309,active:t08:language_ccd_to_next_slm,102.72
1788739324.3173013,2219566.220044035,active:t08:language_ccd_to_next_slm,102.72
1788739324.3273702,2219566.230112984,active:t08:language_ccd_to_next_slm,102.72
1788739324.337423,2219566.240165762,active:t08:language_ccd_to_next_slm,102.72
1788739324.3474913,2219566.250234046,active:t08:language_ccd_to_next_slm,102.72
1788739324.357559,2219566.260301598,active:t08:language_ccd_to_next_slm,102.72
1788739324.367632,2219566.270374473,active:t08:language_ccd_to_next_slm,102.46
1788739324.3776963,2219566.280439202,active:t08:language_ccd_to_next_slm,102.46
1788739324.3877664,2219566.290508964,active:t08:language_ccd_to_next_slm,102.46
1788739324.3978505,2219566.300593328,active:t08:language_ccd_to_next_slm,102.46
1788739324.4079041,2219566.310646927,active:t08:language_ccd_to_next_slm,102.46
1788739324.4179761,2219566.320718698,active:t08:language_ccd_to_next_slm,102.46
1788739324.4280405,2219566.330783306,active:t08:language_ccd_to_next_slm,102.46
1788739324.4381084,2219566.340851096,active:t08:language_ccd_to_next_slm,102.46
1788739324.4481847,2219566.35092754,active:t08:language_ccd_to_next_slm,102.46
1788739324.458245,2219566.360987702,active:t08:language_ccd_to_next_slm,102.46
1788739324.4683144,2219566.371056957,active:t08:language_ccd_to_next_slm,102.46
1788739324.478385,2219566.381127625,active:t08:language_ccd_to_next_slm,102.46
1788739324.488449,2219566.391191642,active:t08:language_ccd_to_next_slm,102.46
1788739324.498518,2219566.401260736,active:t08:language_ccd_to_next_slm,102.46
1788739324.5085857,2219566.411328493,active:t08:language_ccd_to_next_slm,102.46
1788739324.518653,2219566.421395727,active:t08:language_ccd_to_next_slm,102.46
1788739324.5287206,2219566.43146329,active:t08:language_ccd_to_next_slm,102.46
1788739324.5387893,2219566.441531989,active:t08:language_ccd_to_next_slm,102.46
1788739324.5488563,2219566.451598959,active:t08:language_ccd_to_next_slm,102.46
1788739324.5589252,2219566.461667704,active:t08:language_ccd_to_next_slm,102.46
1788739324.5690234,2219566.471766101,active:t08:language_ccd_to_next_slm,102.46
1788739324.579426,2219566.482169437,active:t08:language_ccd_to_next_slm,102.46
1788739324.5894594,2219566.492202164,active:t08:language_ccd_to_next_slm,102.46
1788739324.5995297,2219566.502272342,active:t08:language_ccd_to_next_slm,102.46
1788739324.6095953,2219566.512338151,active:t08:language_ccd_to_next_slm,102.46
1788739324.6196635,2219566.522406096,active:t08:language_ccd_to_next_slm,102.46
1788739324.6297307,2219566.532473626,active:t08:language_ccd_to_next_slm,102.46
1788739324.6398008,2219566.542543649,active:t08:language_ccd_to_next_slm,102.46
1788739324.6498678,2219566.5526104,active:t08:language_ccd_to_next_slm,102.46
1788739324.6599379,2219566.56268062,active:t08:language_ccd_to_next_slm,102.46
1788739324.6700072,2219566.572750004,active:t08:language_ccd_to_next_slm,102.46
1788739325.002385,2219566.905128571,active:t08:language_parallel_residual,101.99
1788739325.01251,2219566.915253367,active:t08:language_parallel_residual,101.99
1788739325.0225716,2219566.925314285,active:t08:language_parallel_residual,101.99
1788739325.0326688,2219566.93541294,active:t08:language_parallel_residual,101.99
1788739325.042722,2219566.945465019,active:t08:language_parallel_residual,101.99
1788739325.05279,2219566.955532703,active:t08:language_parallel_residual,101.99
1788739325.062854,2219566.965597073,active:t08:language_parallel_residual,101.99
1788739325.0729237,2219566.97566637,active:t08:language_parallel_residual,101.99
1788739325.0829911,2219566.985733924,active:t08:language_parallel_residual,101.99
1788739325.0930617,2219566.995804471,active:t08:language_parallel_residual,101.99
1788739325.1031325,2219567.005875078,active:t08:language_parallel_residual,101.99
1788739325.113198,2219567.015940796,active:t08:language_parallel_residual,101.99
1788739325.1232715,2219567.026014113,active:t08:language_parallel_residual,101.99
1788739325.1333356,2219567.036078158,active:t08:language_parallel_residual,101.99
1788739325.1434171,2219567.046159799,active:t08:language_parallel_residual,101.99
1788739325.1534848,2219567.056227641,active:t08:language_parallel_residual,101.99
1788739325.1635404,2219567.066283101,active:t08:language_parallel_residual,101.99
1788739325.1736093,2219567.076351835,active:t08:language_parallel_residual,101.99
1788739325.1836777,2219567.08642052,active:t08:language_parallel_residual,101.99
1788739325.1937451,2219567.096488038,active:t08:language_parallel_residual,101.99
1788739325.2038138,2219567.106556671,active:t08:language_parallel_residual,101.99
1788739325.2138834,2219567.116626068,active:t08:language_parallel_residual,101.99
1788739325.2239513,2219567.126693989,active:t08:language_parallel_residual,101.99
1788739325.2340193,2219567.136762134,active:t08:language_parallel_residual,101.99
1788739325.2440877,2219567.146830652,active:t08:language_parallel_residual,101.99
1788739325.2541564,2219567.156899101,active:t08:language_parallel_residual,101.99
1788739325.2642248,2219567.166967584,active:t08:language_parallel_residual,101.99
1788739325.2742934,2219567.177036164,active:t08:language_parallel_residual,101.99
1788739325.2843606,2219567.187103377,active:t08:language_parallel_residual,101.99
1788739325.2944245,2219567.197181366,active:t08:language_parallel_residual,101.99
1788739325.30449,2219567.207232871,active:t08:language_parallel_residual,101.99
1788739325.3145561,2219567.217299075,active:t08:language_parallel_residual,101.99
1788739325.3246224,2219567.2273649,active:t08:language_parallel_residual,101.99
1788739325.3346894,2219567.237431987,active:t08:language_parallel_residual,101.99
1788739325.344757,2219567.247499752,active:t08:language_parallel_residual,101.99
1788739325.3548272,2219567.257570002,active:t08:language_parallel_residual,101.99
1788739325.3648963,2219567.267639095,active:t08:language_parallel_residual,101.99
1788739325.374966,2219567.277708688,active:t08:language_parallel_residual,101.89
1788739325.385039,2219567.287781918,active:t08:language_parallel_residual,101.89
1788739325.3951035,2219567.297846182,active:t08:language_parallel_residual,101.89
1788739325.405172,2219567.307915,active:t08:language_parallel_residual,101.89
1788739325.415241,2219567.317983687,active:t08:language_parallel_residual,101.89
1788739325.4253101,2219567.328052858,active:t08:language_parallel_residual,101.89
1788739325.4353774,2219567.338120164,active:t08:language_parallel_residual,101.89
1788739325.4454417,2219567.34818461,active:t08:language_parallel_residual,101.89
1788739325.455513,2219567.358255959,active:t08:language_parallel_residual,101.89
1788739325.4655757,2219567.368318326,active:t08:language_parallel_residual,101.89
1788739325.4756467,2219567.378389329,active:t08:language_parallel_residual,101.89
1788739325.4857113,2219567.38845421,active:t08:language_parallel_residual,101.89
1788739325.495782,2219567.398524516,active:t08:language_parallel_residual,101.89
1788739325.5058455,2219567.408588297,active:t08:language_parallel_residual,101.89
1788739325.5159123,2219567.418654826,active:t08:language_parallel_residual,101.89
1788739325.5259805,2219567.428723207,active:t08:language_parallel_residual,101.89
1788739325.5360496,2219567.438792481,active:t08:language_parallel_residual,101.89
1788739325.5461195,2219567.448862226,active:t08:language_parallel_residual,101.89
1788739325.5561872,2219567.458929819,active:t08:language_parallel_residual,101.89
1788739325.5662558,2219567.468998528,active:t08:language_parallel_residual,101.89
1788739325.5763254,2219567.47906797,active:t08:language_parallel_residual,101.89
1788739325.5863905,2219567.489133327,active:t08:language_parallel_residual,101.89
1788739325.5964553,2219567.499198302,active:t08:language_parallel_residual,101.89
1788739325.6065228,2219567.509265565,active:t08:language_parallel_residual,101.89
1788739325.6165907,2219567.519333639,active:t08:language_parallel_residual,101.89
1788739325.6266563,2219567.529398888,active:t08:language_parallel_residual,101.89
1788739325.6367228,2219567.53946545,active:t08:language_parallel_residual,101.89
1788739325.6467927,2219567.549535454,active:t08:language_parallel_residual,101.89
1788739325.6568549,2219567.559597426,active:t08:language_parallel_residual,101.89
1788739325.6669238,2219567.569666541,active:t08:language_parallel_residual,101.89
1788739325.6769934,2219567.579736091,active:t08:language_parallel_residual,101.89
1788739325.6870608,2219567.5898033,active:t08:language_parallel_residual,101.89
1788739325.697125,2219567.599867561,active:t08:language_parallel_residual,101.89
1788739325.707196,2219567.609938546,active:t08:language_parallel_residual,101.89
1788739325.7172704,2219567.620016978,active:t08:language_parallel_residual,101.89
1788739325.7273355,2219567.630078003,active:t08:language_parallel_residual,101.89
1788739325.7374,2219567.64014277,active:t08:language_parallel_residual,101.89
1788739325.7474618,2219567.650204659,active:t08:language_parallel_residual,101.89
1788739325.757528,2219567.660270797,active:t08:language_parallel_residual,101.89
