batch_index,batch_size_videos,model_boundary_cuda_ms,preprocessing_ms,host_to_device_ms,component_sum_decode_processor_transfer_model_ms,vision_block0_input_shape,language_block0_input_shape
136,2,60.8983039855957,191.32539629936218,12.438543140888214,264.6622434258461,"[3136, 1024]","[2, 446, 2048]"
137,2,60.276737213134766,472.1412882208824,12.4276801943779,544.8457056283951,"[3136, 1024]","[2, 446, 2048]"
138,2,60.35353469848633,463.3858725428581,12.012027204036713,535.7514344453812,"[3136, 1024]","[2, 446, 2048]"
139,2,60.723201751708984,262.5909000635147,11.778473854064941,335.09257566928864,"[3136, 1024]","[2, 446, 2048]"
140,2,60.640254974365234,246.59156799316406,11.445209383964539,318.67703235149384,"[3136, 1024]","[2, 446, 2048]"
141,2,60.874752044677734,173.53889346122742,12.821711599826813,247.23535710573196,"[3136, 1024]","[2, 446, 2048]"
142,2,60.233726501464844,200.8325830101967,10.975874960422516,272.04218447208405,"[3136, 1024]","[2, 446, 2048]"
143,2,60.32281494140625,142.41717755794525,10.886073112487793,213.6260656118393,"[3136, 1024]","[2, 446, 2048]"
144,2,60.8645133972168,137.58233189582825,10.89450716972351,209.34135246276855,"[3136, 1024]","[2, 446, 2048]"
145,2,60.8460807800293,211.9186967611313,10.782487690448761,283.54726523160934,"[3136, 1024]","[2, 446, 2048]"
146,2,60.860416412353516,158.3850458264351,9.648442268371582,228.8939045071602,"[3136, 1024]","[2, 446, 2048]"
147,2,60.54297637939453,211.067833006382,10.434910655021667,282.0457200407982,"[3136, 1024]","[2, 446, 2048]"
148,2,60.895233154296875,199.3480622768402,12.189485132694244,272.43278056383133,"[3136, 1024]","[2, 446, 2048]"
149,2,60.74060821533203,195.96025347709656,12.160971760749817,268.8618334531784,"[3136, 1024]","[2, 446, 2048]"
150,2,60.871681213378906,182.60283023118973,12.095443904399872,255.5699553489685,"[3136, 1024]","[2, 446, 2048]"
151,2,60.94233703613281,183.57527256011963,11.704139411449432,256.2217490077019,"[3136, 1024]","[2, 446, 2048]"
152,2,60.42316818237305,158.57018530368805,10.654881596565247,229.64823508262634,"[3136, 1024]","[2, 446, 2048]"
153,2,60.29004669189453,241.24111235141754,11.399969458580017,312.9311285018921,"[3136, 1024]","[2, 446, 2048]"
154,2,60.81024169921875,249.33605641126633,11.4130899310112,321.5593880414963,"[3136, 1024]","[2, 446, 2048]"
155,2,60.67097473144531,329.08809930086136,11.524654924869537,401.2837289571762,"[3136, 1024]","[2, 446, 2048]"
156,2,61.24748611450195,193.8202977180481,11.398397386074066,266.4661812186241,"[3136, 1024]","[2, 446, 2048]"
157,2,60.42214584350586,164.3570065498352,11.457577347755432,236.2367297410965,"[3136, 1024]","[2, 446, 2048]"
158,2,60.46412658691406,171.54284566640854,11.555403470993042,243.56237572431564,"[3136, 1024]","[2, 446, 2048]"
159,2,60.655616760253906,154.3130800127983,11.272192001342773,226.240888774395,"[3136, 1024]","[2, 446, 2048]"
160,2,60.739585876464844,216.25916659832,11.711843311786652,288.7105957865715,"[3136, 1024]","[2, 446, 2048]"
161,2,60.81126403808594,149.59999918937683,11.412352323532104,221.82361555099487,"[3136, 1024]","[2, 446, 2048]"
162,2,60.85017776489258,112.27873712778091,11.11561805009842,184.2445329427719,"[3136, 1024]","[2, 446, 2048]"
163,2,61.004798889160156,197.17557728290558,11.155635118484497,269.33601129055023,"[3136, 1024]","[2, 446, 2048]"
