host_time_unix,host_monotonic_s,phase,watts
1788739101.3952565,2219343.297999126,idle,67.38
1788739101.4053142,2219343.308056933,idle,67.38
1788739101.4153712,2219343.318114162,idle,67.38
1788739101.4254258,2219343.32816845,idle,67.38
1788739101.4354808,2219343.33822341,idle,67.38
1788739101.4455366,2219343.34827931,idle,67.38
1788739101.4555926,2219343.358335333,idle,67.38
1788739101.4656477,2219343.368390237,idle,67.38
1788739101.4757056,2219343.378448161,idle,67.38
1788739101.485761,2219343.38850366,idle,67.38
1788739101.4958189,2219343.398561533,idle,67.38
1788739101.5058715,2219343.408614278,idle,67.38
1788739101.5159287,2219343.418671512,idle,67.38
1788739101.5259814,2219343.428724168,idle,67.38
1788739101.5360372,2219343.438779944,idle,67.38
1788739101.5460925,2219343.448835148,idle,67.38
1788739101.5561485,2219343.458891083,idle,67.38
1788739101.5662029,2219343.468945535,idle,67.36
1788739101.5762596,2219343.479002227,idle,67.36
1788739101.5863142,2219343.489056847,idle,67.36
1788739101.59637,2219343.499112502,idle,67.36
1788739101.6064286,2219343.509171431,idle,67.36
1788739101.6164818,2219343.519224582,idle,67.36
1788739101.626539,2219343.529281738,idle,67.36
1788739101.6365952,2219343.539337761,idle,67.36
1788739101.6466496,2219343.549392366,idle,67.36
1788739101.6567047,2219343.559447489,idle,67.36
1788739101.6667607,2219343.569503349,idle,67.36
1788739101.6768162,2219343.579558821,idle,67.36
1788739101.6868713,2219343.589614025,idle,67.36
1788739101.6969264,2219343.599669193,idle,67.36
1788739101.7069826,2219343.609725388,idle,67.36
1788739101.7170377,2219343.619780273,idle,67.36
1788739101.7270932,2219343.629835832,idle,67.36
1788739101.7371492,2219343.639891846,idle,67.36
1788739101.7472076,2219343.649950439,idle,67.36
1788739101.757271,2219343.660013794,idle,67.36
1788739101.7673194,2219343.670062312,idle,67.36
1788739101.777381,2219343.680123587,idle,67.36
1788739101.7874343,2219343.690177013,idle,67.36
1788739101.79749,2219343.700232582,idle,67.36
1788739101.8075454,2219343.710288107,idle,67.36
1788739101.8176043,2219343.720346946,idle,67.36
1788739101.82766,2219343.730402674,idle,67.36
1788739101.8377156,2219343.740458438,idle,67.36
1788739101.8477778,2219343.750520442,idle,67.36
1788739101.8578286,2219343.760571218,idle,67.36
1788739101.8678865,2219343.77062929,idle,67.36
1788739101.877946,2219343.780688659,idle,67.36
1788739101.8879995,2219343.790742089,idle,67.36
1788739101.8980582,2219343.800800807,idle,67.36
1788739101.9081123,2219343.810855164,idle,67.36
1788739101.918168,2219343.820910748,idle,67.36
1788739101.928224,2219343.830966612,idle,67.36
1788739101.9382803,2219343.841023061,idle,67.36
1788739101.9483356,2219343.851078286,idle,67.36
1788739101.9583929,2219343.861135615,idle,67.36
1788739101.9684505,2219343.871193292,idle,67.36
1788739101.9785047,2219343.881247483,idle,67.36
1788739101.9885607,2219343.891303256,idle,67.36
1788739101.9986172,2219343.901359727,idle,67.36
1788739102.0086722,2219343.911414902,idle,67.36
1788739102.0187318,2219343.921474698,idle,67.36
1788739102.0287971,2219343.931539886,idle,67.36
1788739102.038864,2219343.941606454,idle,67.36
1788739102.0489337,2219343.951676293,idle,67.36
1788739102.0589993,2219343.96174192,idle,67.36
1788739102.0690668,2219343.971809396,idle,67.53
1788739102.0791345,2219343.981877074,idle,67.53
1788739102.0892012,2219343.991943931,idle,67.53
1788739102.0992677,2219344.00201058,idle,67.53
1788739102.1093352,2219344.012077871,idle,67.53
1788739102.1194062,2219344.022148956,idle,67.53
1788739102.1294773,2219344.032220022,idle,67.53
1788739102.1395419,2219344.042284524,idle,67.53
1788739102.1496096,2219344.052352098,idle,67.53
1788739102.1596777,2219344.062420277,idle,67.53
1788739102.1697452,2219344.072487887,idle,67.53
1788739102.179812,2219344.0825546,idle,67.53
1788739102.189879,2219344.092621676,idle,67.53
1788739102.199947,2219344.102689651,idle,67.53
1788739102.2100146,2219344.112757083,idle,67.53
1788739102.2200818,2219344.122824553,idle,67.53
1788739102.2301507,2219344.132893323,idle,67.53
1788739102.2402174,2219344.14296017,idle,67.53
1788739102.2502842,2219344.153026945,idle,67.53
1788739102.2603524,2219344.163095,idle,67.53
1788739102.2704186,2219344.173161497,idle,67.53
1788739102.2804852,2219344.183227916,idle,67.53
1788739102.290553,2219344.193296004,idle,67.53
1788739102.3006198,2219344.203362372,idle,67.53
1788739102.3106863,2219344.213429245,idle,67.53
1788739102.3207536,2219344.223496291,idle,67.53
1788739102.3308213,2219344.233564093,idle,67.53
1788739102.3408885,2219344.243631288,idle,67.53
1788739102.3509552,2219344.253698062,idle,67.53
1788739102.3610234,2219344.263766236,idle,67.53
1788739102.3710938,2219344.273836413,idle,67.53
1788739102.3811529,2219344.283895545,idle,67.53
1788739102.3912091,2219344.293951816,idle,67.53
1788739102.4012873,2219344.304030124,idle,67.53
1788739102.4113543,2219344.314096927,idle,67.53
1788739102.4214222,2219344.324164952,idle,67.53
1788739102.4314942,2219344.334236681,idle,67.53
1788739102.4415615,2219344.344304014,idle,67.53
1788739102.4516313,2219344.354374027,idle,67.53
1788739102.461697,2219344.36443976,idle,67.53
1788739102.4717638,2219344.374506605,idle,67.53
1788739102.481831,2219344.384573881,idle,67.53
1788739102.4918985,2219344.394641345,idle,67.53
1788739102.5019658,2219344.404708556,idle,67.53
1788739102.512033,2219344.414775876,idle,67.53
1788739102.522105,2219344.424847656,idle,67.53
1788739102.5321705,2219344.434913207,idle,67.53
1788739102.542242,2219344.444984823,idle,67.53
1788739102.5523076,2219344.455050403,idle,67.53
1788739102.5623758,2219344.465118258,idle,67.72
1788739102.5724468,2219344.47518939,idle,67.72
1788739102.5825183,2219344.485260989,idle,67.72
1788739102.5925848,2219344.495327559,idle,67.72
1788739102.6026545,2219344.505397117,idle,67.72
1788739102.6127188,2219344.515461432,idle,67.72
1788739102.6227891,2219344.525531828,idle,67.72
1788739102.632854,2219344.535596627,idle,67.72
1788739102.6429212,2219344.545663779,idle,67.72
1788739102.652989,2219344.555731487,idle,67.72
1788739102.6630607,2219344.565803405,idle,67.72
1788739102.673131,2219344.575873598,idle,67.72
1788739102.6832004,2219344.585942918,idle,67.72
1788739102.6932707,2219344.596013434,idle,67.72
1788739102.7033715,2219344.606114233,idle,67.72
1788739102.713442,2219344.616184621,idle,67.72
1788739102.7235122,2219344.626254648,idle,67.72
1788739102.7335815,2219344.636324416,idle,67.72
1788739102.7436507,2219344.646393268,idle,67.72
1788739102.753721,2219344.656463938,idle,67.72
1788739102.7637913,2219344.666533919,idle,67.72
1788739102.7738614,2219344.676604159,idle,67.72
1788739102.7839303,2219344.686672968,idle,67.72
1788739102.7940001,2219344.696742805,idle,67.72
1788739102.8040686,2219344.70681115,idle,67.72
1788739102.8141377,2219344.716880347,idle,67.72
1788739102.8242068,2219344.726949463,idle,67.72
1788739102.8342757,2219344.737018406,idle,67.72
1788739102.8443449,2219344.74708739,idle,67.72
1788739102.854414,2219344.757156863,idle,67.72
1788739102.8644845,2219344.767227397,idle,67.72
1788739102.8748055,2219344.777550511,idle,67.72
1788739102.8849509,2219344.787694647,idle,67.72
1788739102.8950129,2219344.797755709,idle,67.72
1788739102.9050791,2219344.807821831,idle,67.72
1788739102.9151475,2219344.817890182,idle,67.72
1788739102.925216,2219344.827958733,idle,67.72
1788739102.9352834,2219344.838026029,idle,67.72
1788739102.945351,2219344.848093565,idle,67.72
1788739102.9554195,2219344.858162431,idle,67.72
1788739102.9654877,2219344.868230284,idle,67.72
1788739102.9755561,2219344.878298784,idle,67.72
1788739102.985625,2219344.888367731,idle,67.72
1788739102.9956932,2219344.898435915,idle,67.72
1788739103.0057616,2219344.908504263,idle,67.72
1788739103.0158315,2219344.918574102,idle,67.72
1788739103.0259001,2219344.928642785,idle,67.72
1788739103.0359688,2219344.938711319,idle,67.72
1788739103.0460947,2219344.948837976,idle,67.72
1788739103.0563643,2219344.959107393,idle,67.72
1788739103.0664306,2219344.969173724,idle,67.99
1788739103.076447,2219344.979189791,idle,67.99
1788739103.086513,2219344.989255971,idle,67.99
1788739103.0965803,2219344.999323273,idle,67.99
1788739103.1066499,2219345.009392586,idle,67.99
1788739103.1167178,2219345.019460433,idle,67.99
1788739103.1267886,2219345.029531364,idle,67.99
1788739103.1368566,2219345.0395993,idle,67.99
1788739103.1469243,2219345.049667011,idle,67.99
1788739103.1569936,2219345.059736326,idle,67.99
1788739103.1670618,2219345.069804514,idle,67.99
